"","GEOID","wt","STATEFP10","COUNTYFP10","TRACTCE10","NAME10","NAMELSAD10","MTFCC10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10","C000","CNS03","CNS05","CNS06","CNS08","UMWT","UMWTshare"
"380","53033032321",92,53,33,32321,323.21,"Census Tract 323.21","G5020","S",12670960,0,47.7179214,-122.1263246,2579,5,163,98,38,304,0.117875145405196
"381","53033032322",91,53,33,32322,323.22,"Census Tract 323.22","G5020","S",4625052,0,47.726004,-122.0978452,1713,9,138,86,36,269,0.157034442498541
"382","53033032323",395,53,33,32323,323.23,"Census Tract 323.23","G5020","S",3291842,0,47.6986018,-122.1117667,2966,9,210,84,43,346,0.116655428186109
"383","53033032324",156,53,33,32324,323.24,"Census Tract 323.24","G5020","S",2048401,0,47.6855259,-122.119983,2846,5,196,92,54,347,0.121925509486999
"384","53033032325",333,53,33,32325,323.25,"Census Tract 323.25","G5020","S",2212936,0,47.6864819,-122.1049565,3329,5,222,115,48,390,0.117152297987384
"385","53033032326",84,53,33,32326,323.26,"Census Tract 323.26","G5020","S",10460418,0,47.700761,-122.0785848,1624,6,136,80,35,257,0.158251231527094
"386","53033032327",85,53,33,32327,323.27,"Census Tract 323.27","G5020","S",16127862,106609,47.7100617,-122.0434083,1335,3,110,70,38,221,0.165543071161049
"387","53033032328",146,53,33,32328,323.28,"Census Tract 323.28","G5020","S",8504402,0,47.6641636,-122.0461287,1741,8,122,90,54,274,0.157380815623205
"388","53033032329",145,53,33,32329,323.29,"Census Tract 323.29","G5020","S",9669295,0,47.6836608,-122.029714,4006,16,198,122,59,395,0.0986020968547179
"389","53033032401",70,53,33,32401,324.01,"Census Tract 324.01","G5020","S",55949550,1058812,47.7463098,-121.9478877,2896,13,256,145,74,488,0.168508287292818
"390","53033032402",71,53,33,32402,324.02,"Census Tract 324.02","G5020","S",25135349,635969,47.7044428,-121.9517972,3493,14,284,170,72,540,0.154594904093902
"391","53033032500",30,53,33,32500,325,"Census Tract 325","G5020","S",213917141,3892704,47.7019699,-121.8306143,2298,11,197,101,74,383,0.166666666666667
"392","53033032601",356,53,33,32601,326.01,"Census Tract 326.01","G5020","S",61321771,1099683,47.5830194,-121.8625236,1326,6,98,81,28,213,0.160633484162896
"393","53033032602",40,53,33,32602,326.02,"Census Tract 326.02","G5020","S",30181212,645284,47.5354747,-121.878315,5667,31,347,318,149,845,0.149108875948474
"394","53033032702",41,53,33,32702,327.02,"Census Tract 327.02","G5020","S",510945718,12517232,47.463173,-121.4975361,3627,24,293,203,97,617,0.170113041080783
"395","53033032703",10,53,33,32703,327.03,"Census Tract 327.03","G5020","S",10319396,175463,47.5143769,-121.8178721,1155,6,93,50,25,174,0.150649350649351
"396","53033032704",11,53,33,32704,327.04,"Census Tract 327.04","G5020","S",17160818,447183,47.4939904,-121.771673,3229,17,211,166,109,503,0.155775781975844
"397","53033032800",42,53,33,32800,328,"Census Tract 328","G5020","S",1390296741,27317733,47.6526481,-121.4312963,1214,4,97,71,39,211,0.173805601317957
"398","53033990100",29,53,33,990100,9901,"Census Tract 9901","G5020","S",0,239607794,47.5106478,-122.4154213,66,0,2,3,4,9,0.136363636363636
